ID,Name,Source
3156,3861 61 And             ,FK6
3157,3863                    ,FK6
3158,6057                    ,FK6
3159,6058                    ,FK6
3160,3865                    ,FK6
3161,6059                    ,FK6
3162,6060                    ,FK6
3163,3864                    ,FK6
3164,3866                    ,FK6
3165,3868                    ,FK6
3166,6062                    ,FK6
3167,6063                    ,FK6
3168,3871 7 Psc              ,FK6
3169,3869                    ,FK6
3170,6064                    ,FK6
3171,3874                    ,FK6
3172,6065                    ,FK6
3173,6066                    ,FK6
3174,6067                    ,FK6
3175,6068                    ,FK6
3176,6069                    ,FK6
3177,6070                    ,FK6
3178,6071                    ,FK6
3179,3875                    ,FK6
3180,3876                    ,FK6
3181,6072                    ,FK6
3182,3878                    ,FK6
3183,6073                    ,FK6
3184,3879                    ,FK6
3185,6074                    ,FK6
3186,6075                    ,FK6
3187,3880                    ,FK6
3188,6076                    ,FK6
3189,3881                    ,FK6
3190,6077                    ,FK6
3191,3882                    ,FK6
3192,6078                    ,FK6
3193,6079                    ,FK6
3194,3883                    ,FK6
3195,3884                    ,FK6
3196,6080                    ,FK6
3197,6081                    ,FK6
3198,3885 100 Aqr            ,FK6
3199,3886                    ,FK6
3200,6082                    ,FK6
3201,3888                    ,FK6
3202,3887                    ,FK6
3203,6083                    ,FK6
3204,3889 71 Peg             ,FK6
3205,6084                    ,FK6
3206,3890 14 Psc             ,FK6
3207,3891 73 Peg             ,FK6
3208,6085                    ,FK6
3209,3893                    ,FK6
3210,3892                    ,FK6
3211,6087                    ,FK6
3212,3894                    ,FK6
3213,6088                    ,FK6
3214,6089                    ,FK6
3215,6090                    ,FK6
3216,6091                    ,FK6
3217,6092                    ,FK6
3218,6093                    ,FK6
3219,6094                    ,FK6
3220,3897 18 And             ,FK6
3221,3899                    ,FK6
3222,6095                    ,FK6
3223,6096                    ,FK6
3224,6098                    ,FK6
3225,3901 76 Peg             ,FK6
3226,6099                    ,FK6
3227,3902 77 Peg             ,FK6
3228,6101                    ,FK6
3229,6102                    ,FK6
3230,3903                    ,FK6
3231,3904                    ,FK6
3232,3905                    ,FK6
3233,6104                    ,FK6
3234,6105                    ,FK6
3235,3907                    ,FK6
3236,6106                    ,FK6
3237,6107                    ,FK6
3238,3908 19 Psc             ,FK6
3239,3909 tau Cas            ,FK6
3240,3910 sigma Phe          ,FK6
3241,3911                    ,FK6
3242,6108                    ,FK6
3243,3912                    ,FK6
3244,6109                    ,FK6
3245,6110                    ,FK6
3246,3913 79 Peg             ,FK6
3247,3914                    ,FK6
3248,6111                    ,FK6
3249,6112                    ,FK6
3250,3915                    ,FK6
3251,3917                    ,FK6
3252,6113                    ,FK6
3253,6114                    ,FK6
3254,3919                    ,FK6
3255,3918 22 Psc             ,FK6
3256,3997 gamma^1 Oct        ,FK6
3257,6116                    ,FK6
3258,6117                    ,FK6
3259,6119                    ,FK6
3260,3920                    ,FK6
3261,6120                    ,FK6
3262,6121                    ,FK6
3263,3922                    ,FK6
3264,6122                    ,FK6
3265,3923                    ,FK6
3266,3924                    ,FK6
3267,6123                    ,FK6
3268,3925 1 Cet              ,FK6
3269,3926                    ,FK6
3270,6124                    ,FK6
3271,3927                    ,FK6
3272,6125                    ,FK6
